segment_id,time_to_failure,f0_semitone_mean,f0_semitone_cv,jitter_local_mean,jitter_local_cv,formant1_hz_mean,formant1_hz_cv,formant2_hz_mean,formant2_hz_cv,formant3_hz_mean,formant3_hz_cv,formant1_bandwidth_hz_mean,formant1_bandwidth_hz_cv,shimmer_local_mean,shimmer_local_cv,loudness_db_mean,loudness_db_cv,hnr_db_mean,hnr_db_cv,alpha_ratio_mean,alpha_ratio_cv,hammarberg_index_mean,hammarberg_index_cv,spectral_slope_0_500_mean,spectral_slope_0_500_cv,spectral_slope_500_1500_mean,spectral_slope_500_1500_cv,formant1_relative_energy_mean,formant1_relative_energy_cv,formant2_relative_energy_mean,formant2_relative_energy_cv,formant3_relative_energy_mean,formant3_relative_energy_cv,h1_h2_ratio_mean,h1_h2_ratio_cv,h1_a3_ratio_mean,h1_a3_ratio_cv,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm
202,5.100399494171143,4.07608357562636,2.697205569140409,4.822507040382262,3.00206821239303,250.58331141600155,0.38983410298557863,682.3730074629311,0.4075896573137204,1037.994823863214,0.3292750861386548,115.58744297066856,0.6502368819453096,26.685577698179433,0.6422690482701334,91.15358238986153,0.23907320874361296,0.4241654434324292,3.094092168144117,506.04570249699714,1.1241845378753629e-16,1110.136491040023,2.0481596387325198e-16,-0.0007142423568368592,1.5175703358545825e-16,-0.001734930198533824,1.2498510584480636e-16,19808529715596.953,0.8070758754327017,951878910608.235,3.5595730754330686,49199718621.67855,1.2356971010774602,11.4741953174168,3.350509297312219,24.79719680911783,4.006499525212231,0.2445531189441681,0.5939843058586121,1.5711299180984497,1.326576828956604,17.07498550415039,12.501283645629883,17.470035552978516,10.246952056884766,1.1937096118927002,1.042202353477478,15.400530815124512,0.19952596724033356,7.4825005531311035,0.8446212410926819,8.616137504577637,0.9810071587562561,10.947856903076172,0.9792433381080627
203,5.06209659576416,4.429479107495478,2.557687227732358,4.21862887131461,2.6228969322721745,250.6597665773197,0.4079743737255249,703.2716132525308,0.40124684688428963,1120.2448658312949,0.2665953711477402,106.78249942677736,0.6385190476688836,27.338591971292427,0.6178204883989212,90.66709783362,0.2478947770983253,0.48591567734894353,3.0669486629983087,694.4483023015983,3.274162737379461e-16,1323.8427458286199,1.7175278269241434e-16,-0.0009999196169429363,2.1685786619533396e-16,-0.0017483133375690925,3.7208507737852474e-16,25634671559764.062,0.8100418420600134,719027224719.7423,3.5457446957965257,42411648326.58335,1.2811827263317679,13.382288521896598,3.0705511129306853,41.204845059851664,3.4375954349812585,0.2445531189441681,0.5936108231544495,1.5624977350234985,1.3179446458816528,18.567520141601562,11.076478004455566,17.31802749633789,11.398030281066895,1.2152661085128784,1.0464586019515991,15.443323135375977,0.20573961734771729,7.417810440063477,0.849052369594574,8.706659317016602,0.9463411569595337,10.968400955200195,0.9794756770133972
204,5.022698402404785,4.377789633859525,2.3980855287451965,4.288906265163117,3.6122713668950506,255.67882703891027,0.37730120205382867,647.5294983753288,0.4153598491395071,1064.9929613508314,0.28441785119749174,119.25261136552653,0.607044548768135,26.28826830849851,0.6278350568981494,93.76791672223487,0.2182792982600082,0.520839872621705,2.99433358786149,632.7703010385966,0.0,1268.786027405587,1.7920568995243873e-16,-0.0009713193548963601,4.464863865916433e-16,-0.001750104907772745,2.4775321880381446e-16,22033785172219.617,0.8188440559378528,1102430456439.9514,3.392323557549988,55713490895.09247,1.2751940745227726,8.323678764851579,3.817223055579288,22.168274670645,3.543068818586606,0.2445531189441681,0.6931179165840149,1.6629486083984375,1.4183955192565918,18.721582412719727,11.715869903564453,18.8002872467041,11.635684967041016,1.323207139968872,0.9566439390182495,15.298807144165039,0.19980406761169434,6.8737030029296875,0.9322148561477661,8.15885066986084,1.0244207382202148,9.809572219848633,1.1127945184707642
205,4.984395503997803,3.083642115325785,3.0518687161165823,5.537345541895308,2.7903677394991786,247.14217311234233,0.4021501846793838,710.5046969236021,0.4046572903910389,1112.8602033311347,0.27423635942627983,109.83672752708938,0.6566549420137956,25.143019102060755,0.6625814902826362,89.35296372385046,0.2498104960107765,0.31626404763031934,3.692542052564178,725.8948449210477,3.1323224986941803e-16,1462.849127721732,1.5543207507485613e-16,-0.0015756337091320967,4.12863281434635e-16,-0.001745108800346784,3.727683359123698e-16,16463736804012.512,0.7130978509379561,665533986419.6162,3.253683419446814,34319919907.314106,1.2469917606614602,4.960760069771853,4.0909495540448475,16.554199829981464,4.220320654700022,0.2445531189441681,0.5520232319831848,1.563475251197815,1.3189221620559692,17.80561637878418,12.204264640808105,17.680864334106445,10.502952575683594,1.175862193107605,1.066270351409912,15.916410446166992,0.17442840337753296,7.549947738647461,0.8359770774841309,8.887619018554688,0.923510730266571,11.125860214233398,0.9528569579124451
206,4.94509744644165,2.765355633111463,3.119213296037735,7.523472395107771,2.8488651635800326,249.5063798827829,0.4019594913957835,691.8301570494924,0.38891089918592114,1120.9604677218588,0.24879836449888934,113.62862727200324,0.6203971348494921,26.610287042264122,0.6296367016657554,90.88237879523278,0.22912397846726537,0.23932863509107719,4.190664286886156,697.8594485961208,0.0,1346.145559263967,1.6890719868923634e-16,-0.0010610839106094704,0.0,-0.0017524899630515791,0.0,27142968179228.1,0.7637019985746869,773771666501.2197,3.804695584326847,38517166403.824135,1.17950389766685,6.198833617020376,4.95790875097155,19.67742053459066,4.942129145960654,0.2445531189441681,0.6029967665672302,1.507934331893921,1.2633812427520752,18.75560188293457,11.700638771057129,17.776535034179688,11.1249418258667,1.2000467777252197,1.033411979675293,15.802848815917969,0.19171911478042603,7.5719380378723145,0.7993276119232178,9.019481658935547,0.8737908601760864,11.265236854553223,0.9091944098472595
207,4.905699253082275,2.6189847515382416,3.2468446330634366,8.498210705250163,3.49448393211054,246.9737752718074,0.4268354462956083,706.5783114849625,0.38904142611714465,1146.916514752926,0.2453168025007324,109.24936423673766,0.6720716083991081,25.498709412602818,0.6412896885732223,88.23474554081845,0.25185611169019323,0.23329666376964342,4.310521415250824,616.3123315767714,1.844630261263149e-16,1335.5646463005146,1.702453535836339e-16,-0.001025172341797109,2.115160794496108e-16,-0.001753371493126408,0.0,16042773166176.24,0.7553308754805336,781555662342.3597,3.2646640110441507,33313885884.2115,1.2389360981307325,3.6917700192750975,4.725740163910504,14.069061395670778,4.592824796906617,0.2445531189441681,0.5206752419471741,1.400269627571106,1.1557165384292603,16.63441276550293,11.49862289428711,16.219520568847656,10.633979797363281,1.0732300281524658,1.1034648418426514,15.774918556213379,0.1826876401901245,7.889291286468506,0.7846447825431824,9.441033363342285,0.8477895259857178,12.189435005187988,0.8209397792816162
208,4.867396354675293,2.404545307197999,3.6041485200244634,8.314447969566075,3.158170790826679,239.37487597754387,0.47347403490088397,737.173003094419,0.3978388316734583,1152.7365753814556,0.2562366188249678,104.63291790314472,0.7102352636156462,25.745267652527858,0.6731312076776222,87.28852855380072,0.2677292098497729,0.14549689534766366,6.126729022285734,862.3455877441138,3.9550328547173125e-16,1617.0719771189133,1.4072070068741689e-16,-0.0019547377166869856,0.0,-0.001745930979295242,2.483951966814062e-16,20646228957366.57,0.6269331174024119,912343804999.4027,3.7249355820828036,37158925468.11936,1.2989732445598632,4.95579189976485,4.159197152597344,14.729532339186893,4.209025205393273,0.2445531189441681,0.4436337649822235,1.378164291381836,1.1336112022399902,17.278322219848633,11.84408187866211,19.14625358581543,11.660486221313477,1.045581579208374,1.1654541492462158,15.833470344543457,0.18641239404678345,8.411097526550293,0.7212933301925659,9.748842239379883,0.8187147378921509,12.275266647338867,0.8060995936393738
209,4.827998161315918,2.4620876956755238,3.519113191484786,7.013735259969443,3.130630496076022,232.39728817302267,0.49480090419158823,755.8014197183477,0.40852114764594344,1152.4497297198282,0.2807209100098855,97.40235403193479,0.7542351841933803,27.326496947836503,0.617088777872223,83.44094595566888,0.29987004955825153,0.26455054091083735,4.052361097050381,608.2209112554635,1.8691701587002087e-16,1753.8370899187535,2.5928711024553044e-16,-0.0012116888638341752,0.0,-0.0017537931570936742,2.4728165190978556e-16,8375574206553.275,0.7993086088029532,462532262252.6649,3.243329215081791,22278899106.350784,1.4482995161200767,3.699746538264375,4.26822335390826,11.318879451591839,4.458619191095939,0.2445531189441681,0.29137691855430603,1.226197361946106,0.9816442728042603,16.099021911621094,12.335728645324707,18.305139541625977,10.938124656677246,0.8952211737632751,1.3104788064956665,15.53056526184082,0.1832665205001831,9.04333782196045,0.6742492318153381,10.763442993164062,0.6977365612983704,13.326316833496094,0.7188809514045715
210,4.788699626922607,2.563429735773283,3.426539467370475,8.169598650212917,2.3826247428419145,240.4905557668288,0.4831760886088906,767.1503815958686,0.41256043966072325,1086.922860101787,0.3471554392859359,100.79161967737053,0.7308681713512686,28.295311518568187,0.6416066270253004,82.8658364513455,0.318496173200205,0.2309268858414152,4.011025930528769,518.5827350694937,4.3845207344352185e-16,1404.3365802535052,1.6190824809404842e-16,-0.0009656503022522963,1.122768946436092e-16,-0.001755288702581873,2.470709623757596e-16,9764766804334.889,0.718601399184305,443805099041.7197,2.75930491992879,24847852710.3437,1.351431652091072,3.610767911821203,4.0786984398930715,14.460091301242231,4.451744191509725,0.2445531189441681,0.3194897174835205,1.2346584796905518,0.990105390548706,17.413177490234375,12.645405769348145,18.248262405395508,11.988425254821777,0.921826183795929,1.2649520635604858,15.685728073120117,0.1685926765203476,8.773782730102539,0.689128041267395,10.31883716583252,0.7613659501075745,13.149919509887695,0.7415961027145386
211,4.750396728515625,0.2706704540787431,9.51835743294963,28.189469588615683,2.12926779564743,233.7467433363986,0.2791433834283213,497.5733129382036,0.3855590328141703,890.05414759763,0.2676270910307124,128.6898917842721,0.5704487751593426,30.402049661638255,0.7657901138304044,106.14425647320421,0.14981484170728232,0.011828799483428848,21.793073315448833,6918.974259872162,1.3144935471832966e-16,7297.1263756985445,1.2460413739500275e-16,-0.005111357382759698,1.6969303318800652e-16,-0.0014392683966698563,1.5078065912746818e-16,1814540462953457.8,0.4204330224795965,95012976281071.4,2.940110146218108,490718917777.3373,0.6448589015156304,1.615046765225544,19.883079608082543,21.853264022312235,9.192461579254534,0.7044253349304199,1.7221027612686157,2.115072727203369,1.4106473922729492,17.87646484375,11.29800796508789,15.691129684448242,10.56704044342041,2.2678933143615723,0.5193409323692322,14.542025566101074,0.2254553586244583,4.148000240325928,1.253714680671692,2.2805254459381104,3.4244112968444824,2.084017515182495,5.165266513824463
212,4.71099853515625,3.9333612388658783,2.4974288175708237,5.568066131650605,3.2912626356638635,245.86688170721462,0.31418024786701654,579.3406622154092,0.3926632468911571,994.450561820449,0.2791488383814386,130.35600035550465,0.5569479274042956,27.157101069265202,0.6680530911763681,99.18644246952223,0.16446723984729236,0.30113446390773985,3.9008376318284865,752.2837024545374,1.5124314200859073e-16,1209.361362207696,0.0,-0.0012301070863341636,3.5255537815541907e-16,-0.0017366839797609208,0.0,55055762302249.305,0.7017063563858796,2618463863211.9966,3.538198893673733,98713460551.6436,1.00456925836476,9.430351081339053,4.115626766787053,24.555739302836006,4.2620161042114075,0.263648122549057,1.059357762336731,1.8999879360198975,1.636339783668518,18.64948844909668,10.621563911437988,18.004913330078125,10.784791946411133,1.6770455837249756,0.7395704984664917,15.179965019226074,0.21266691386699677,5.332711696624756,1.1272668838500977,5.375350475311279,1.6116840839385986,6.927916049957275,1.6084192991256714
213,4.672695636749268,4.774749764438138,2.353307554445649,3.4428936393222656,2.4010834482917733,252.5498415354253,0.33733057292207547,624.6837388981587,0.3858648255886716,1035.5600892799887,0.2805822496246702,124.9366680344334,0.5742054598346216,24.479519809571325,0.6647328428331722,95.3460794267165,0.19725769791749498,0.5679573776889555,2.691164332917064,580.67168809517,0.0,1216.8797400618826,1.8684975019114816e-16,-0.0004166407148469636,1.3011236466456993e-16,-0.0017536937098537391,2.4729567458525666e-16,21985601379289.926,0.8129459688504804,1267554082425.865,3.25503995102848,60039589129.69195,1.1929735291532675,7.83960398223091,3.403714451878968,27.740202613078864,3.7978198651869195,0.2445531189441681,0.8163608908653259,1.7089636325836182,1.4644105434417725,19.032150268554688,11.487122535705566,18.513385772705078,11.545888900756836,1.4569294452667236,0.8452267050743103,15.39863395690918,0.210098534822464,6.060624122619629,1.0294369459152222,6.921384334564209,1.2397313117980957,8.91125774383545,1.2230050563812256
214,4.633297443389893,2.567125813521467,3.359584807673749,9.006976470285977,2.8505773037941413,254.25782704233342,0.407409352869999,692.1902755233307,0.39337290341271414,1100.4783885501959,0.28019652524157773,112.212526616589,0.658531345580699,26.959630856633044,0.6097331301374325,90.96560894255379,0.23437676426086854,0.1830830055799191,5.347846412116163,878.8732118643962,2.587966625563866e-16,1599.1108360479727,3.2836811499123994e-18,-0.0012726172224455973,3.407787206908879e-16,-0.0017541008304886195,3.7085741719311225e-16,28575176451327.668,0.8803257207054204,1320533444926.3215,3.9037576275151498,43623180623.57131,1.1779129333708442,8.331196609157391,4.409125549636458,18.02827579805242,4.804556324441102,0.2445531189441681,0.5616554617881775,1.5051782131195068,1.2606251239776611,18.7996768951416,11.184982299804688,17.629070281982422,11.325614929199219,1.150231122970581,1.0770467519760132,15.258805274963379,0.20703469216823578,7.820326805114746,0.7984963655471802,8.958685874938965,0.9350836277008057,11.299381256103516,0.9395833015441895
215,4.59399938583374,3.6364403426218557,2.7842923417669283,5.421475284101867,3.300897016228884,245.7272759273226,0.4372404148356987,725.973445727943,0.4180905785361976,1114.4028848504456,0.2914388850487637,106.4729229782193,0.689816237868983,24.861907494562725,0.6625684253769608,88.66262946247053,0.2575194846553203,0.30694339393930836,4.003128982222396,633.3071867807595,0.0,1360.1505045951042,0.0,-0.0007037092687038509,1.5402852591993289e-16,-0.0017548115189543788,1.2366788978027966e-16,23931945511805.082,0.9749013516001706,817847443476.4457,4.591398924440957,36827470228.16222,1.363482502594386,14.262241886512985,3.7703231550344043,26.71837226483991,4.231437594284497,0.2445531189441681,0.5044583678245544,1.5393099784851074,1.2947568893432617,17.988529205322266,11.820127487182617,18.266111373901367,11.340024948120117,1.1308363676071167,1.1142456531524658,15.368167877197266,0.1950136423110962,7.949092864990234,0.7852921485900879,9.167393684387207,0.9028210043907166,11.34722900390625,0.9510868191719055
216,4.555596351623535,3.4919266398603903,2.7726015406998377,5.937670177381739,3.7925677087917133,239.27641286747254,0.4540874230234255,699.0113251881488,0.4187392405741192,1131.2141888976994,0.26185809119241765,107.23761367503,0.7116337321413532,24.40063633118922,0.6735694860218012,87.07763085557758,0.28366833771313493,0.31687762702736094,4.143049411742025,789.570732104745,1.4398562801151836e-16,1521.8539439977949,1.4952519102088668e-16,-0.0011960947676251785,1.812903461885659e-16,-0.0017550249744684382,1.2365284863079762e-16,20155650093783.38,0.860292494206415,902950202311.6542,3.34368324529327,33803961023.28471,1.2896247410263864,8.1583408433209,4.208353190480015,24.07887837915904,3.8119337851039816,0.2445531189441681,0.4601048529148102,1.4853246212005615,1.2407715320587158,18.04248809814453,11.44320011138916,17.549596786499023,10.470051765441895,1.0638401508331299,1.128159999847412,15.692797660827637,0.18913082778453827,7.970476150512695,0.8093602657318115,9.359821319580078,0.878138542175293,11.741621017456055,0.8944277167320251
217,4.516298294067383,2.6770798307191215,3.308794591091009,6.561306978291827,2.8511661546222196,238.17133776166568,0.49421796496296116,772.1544978093951,0.4080252504838732,1138.2539700059326,0.30967861574074323,96.4867941253338,0.7567962910034067,25.988556245140487,0.6373746964524506,80.09045663307568,0.34725196057359126,0.28736747846607386,4.04346947159456,543.1408135331577,4.186274899213615e-16,1714.7511319205892,2.6519728864510447e-16,-0.0007137583303043961,1.5190045796356946e-16,-0.0017546745430336121,2.4710800408343563e-16,7706054719226.123,0.9516680046776178,354295052715.2628,3.0219368516873444,15768811634.717752,1.4065398411014534,4.357496319706109,4.4058948712968125,16.198335268744284,4.668889493318835,0.2445531189441681,0.2831939160823822,1.0426195859909058,0.7980664968490601,17.54252815246582,12.109977722167969,15.66513729095459,11.110909461975098,0.8206942081451416,1.3371626138687134,15.825160026550293,0.1682530641555786,9.093067169189453,0.6599422693252563,10.951464653015137,0.6752253770828247,13.973347663879395,0.6567160487174988
218,4.476900100708008,2.018372029895371,3.7569306734172634,11.317559432638658,3.16018539752973,232.69750339524305,0.45735645902710764,750.1667109343285,0.4285433251100353,1097.4547011574646,0.3172749102788597,102.39418658800979,0.7244790644238728,25.474997090213215,0.63055523651797,83.68720138203358,0.31337442540382554,0.10236201922371577,6.420932137332803,903.246681377781,0.0,1768.1791843695792,1.285919874259232e-16,-0.0012043378399812666,3.600990142441656e-16,-0.001755556774929144,2.470332348047847e-16,13527248429580.848,0.7092994520221269,688772743579.0093,3.0138292893959813,30528262197.806686,1.3967410996491119,2.242250218852585,5.20393531031936,8.105205652204548,4.9251090305400895,0.2445531189441681,0.4124683439731598,1.3854608535766602,1.1409077644348145,17.33597755432129,12.219120025634766,17.3958797454834,10.325813293457031,1.0530157089233398,1.158156394958496,15.944066047668457,0.16528287529945374,8.063170433044434,0.7953796982765198,9.63787841796875,0.8471862077713013,12.275059700012207,0.8170419931411743
219,4.438597202301025,1.7686538084286534,4.210928447303844,10.719885554096924,2.43947426322324,230.14765339852792,0.49358674337956654,792.6386614575354,0.3951734212989526,1176.8026218952261,0.2567658137717565,100.98808662871001,0.7563766019715954,26.209255230336286,0.6372953025689753,82.0469954647046,0.31622027377599715,0.11251134216843277,6.6130247992353395,710.3544191572938,1.6004241637080933e-16,1794.4717388643842,3.801235826435308e-16,-0.0008140473065048816,2.6637325959360636e-16,-0.0017564161839718733,2.469123622019339e-16,10228025893091.443,0.7126327366238513,442561646289.644,3.340751433720798,24057786722.846592,1.377844768576739,2.461286481670882,5.2981516326636395,6.660642191978383,6.079724292987275,0.2445531189441681,0.26625218987464905,1.2468360662460327,1.002282977104187,17.10211753845215,13.275110244750977,17.23618507385254,11.984002113342285,0.8945887088775635,1.3248618841171265,15.633538246154785,0.16286399960517883,8.975199699401855,0.6951801776885986,10.555442810058594,0.7432809472084045,13.308457374572754,0.7382137775421143
220,4.39919900894165,2.695845856136503,3.263737513724982,7.901445097257374,2.9777708493347617,238.1868704644445,0.43804975579617506,712.2408937668945,0.4153890111418743,1111.1294621048105,0.27484494560380734,109.78305411598086,0.696077223768072,25.83818614096723,0.6654717971979863,88.55139417721307,0.27839209066900317,0.21252407031658263,4.7097676549470515,961.3937910535334,2.3650420624629475e-16,1564.2460700127233,4.36070155077422e-16,-0.0020248125130510985,0.0,-0.001755914487890139,2.469829094669077e-16,35547328818184.88,0.7820526838378368,1686931201180.1873,4.583710173866443,48158205483.10762,1.2608734675009192,12.131124832209297,4.472797208972549,16.82457491488954,3.6082916721817075,0.2445531189441681,0.5639522075653076,1.58243727684021,1.3378841876983643,17.897708892822266,12.133259773254395,15.77458381652832,10.206086158752441,1.181786060333252,1.075657606124878,15.780529975891113,0.18540287017822266,7.72007417678833,0.8103277683258057,8.86906623840332,0.9293181300163269,11.173367500305176,0.9552377462387085
221,4.360896110534668,2.292330128899589,3.540002346796301,10.264069348873623,2.8601376630081616,234.85850532480868,0.48752683053412893,767.0819510873451,0.3937333392255675,1177.2372722907185,0.24805974678616538,99.796574854822,0.7543746584077566,27.90484360758871,0.6591012091502568,84.09257534664344,0.3000143642713717,0.18308178434123706,5.079162710620252,772.2981540922257,1.472058907809326e-16,1584.6496922709732,3.3136472587996285e-18,-0.0012065557247385378,0.0,-0.00174410579584923,1.2429441103011855e-16,18300309908921.96,0.6741430990940144,624377863366.9569,4.082593665057206,29892546137.32116,1.308909233867653,3.9676657733694825,4.769656275333503,13.077021520978844,5.549812271830992,0.2445531189441681,0.34180259704589844,1.291106104850769,1.0465530157089233,16.76164436340332,11.78561782836914,17.34261131286621,11.195283889770508,0.9515753984451294,1.2264087200164795,15.694208145141602,0.1761794239282608,8.608158111572266,0.7158300876617432,9.98481559753418,0.8079662322998047,12.999927520751953,0.7555429935455322
222,4.321597576141357,2.201794645355539,3.5084757192240663,9.463961146317875,2.988391329425327,234.92216835978468,0.49530678755807717,799.0956242122787,0.3843922354493317,1188.038784587645,0.25411710123788095,97.09456026714324,0.7515510041615591,26.834498858915232,0.6436113620780507,82.14368768724138,0.3102666773480449,0.21275942302729908,4.8328506040673895,562.587616890355,2.02078457307696e-16,1405.214517760219,3.236141849795923e-16,-0.0009090213532392794,2.384950158761103e-16,-0.0017413234191939533,0.0,14139065816527.697,0.8584926311189963,439447947684.65375,3.9150551438133214,24541522818.131607,1.3093920570301463,3.783699046704708,5.424957409458644,16.623657478264473,5.470550741030494,0.2445531189441681,0.2502703070640564,1.101623773574829,0.8570706844329834,18.555355072021484,12.343738555908203,16.47640609741211,10.43066120147705,0.8302654027938843,1.377336859703064,15.755785942077637,0.1715134084224701,9.373335838317871,0.6325435638427734,11.08204460144043,0.6615166664123535,13.990750312805176,0.6572588682174683
223,4.282199382781982,1.7701618306932985,4.10111139270217,9.759724263936636,2.4499436102536007,215.56132800379507,0.5916688065102981,854.3962372925711,0.37678649804849507,1211.7784359764337,0.2771802358624653,81.98695213210276,0.8961122549037481,24.075475986481408,0.6650680739396008,74.39034314023533,0.36583357967399543,0.18459482373552438,4.8125422041434955,432.4720020785041,3.0354393369482264e-18,2075.173002902136,2.191370792943521e-16,0.00014786292087817394,3.666240887324253e-16,-0.0017547204577687623,2.472333432244524e-16,3709067392055.952,1.090316826910566,138989429365.48477,3.23656459485528,9364137953.253498,1.437164408715349,2.0033211750039737,5.340563043394953,9.60652167349442,6.881332704321974,0.2445531189441681,0.2445531040430069,0.8028658628463745,0.5583127737045288,17.492919921875,12.5712890625,16.99971580505371,12.005206108093262,0.6373741626739502,1.6028530597686768,15.89251708984375,0.14843176305294037,10.15136432647705,0.5660371780395508,12.131155014038086,0.5683714151382446,15.317956924438477,0.5412629842758179
224,4.243896484375,2.9927142582738155,3.054092566662676,6.11309164647001,2.830099649877363,235.77678997604343,0.5008951129334233,802.234023511801,0.37143449410280854,1204.5754508273742,0.24823521876797672,92.32119743963771,0.7719664824469916,26.23522635759908,0.6084154592449726,82.47643632737358,0.2879959528596841,0.42720000004035075,3.3809038487515553,513.5299644949903,2.2138306541355698e-16,1701.8653433230063,0.0,-0.0005272630571243191,2.0562832116452816e-16,-0.00175512148340013,4.941890041184481e-16,10963286914803.184,1.1428767116217167,247450338491.82828,4.503527376166911,18181049080.82889,1.3954003914531996,7.0449706129859395,4.3996112087551715,20.721825614605315,5.413545458595648,0.2445531189441681,0.2445531040430069,1.0803478956222534,0.8357948064804077,17.878177642822266,13.705696105957031,16.298965454101562,11.85111141204834,0.790199339389801,1.408200979232788,15.758806228637695,0.16161468625068665,9.557596206665039,0.6197502017021179,11.151628494262695,0.6740052103996277,13.92446231842041,0.6960349678993225
225,4.204498291015625,3.0500675402385244,3.041644159571103,5.723705189658877,2.594423721034685,250.67751824901106,0.4600239050234779,756.0884898467094,0.3861041083809078,1162.3237360101114,0.2631840715761697,104.62857107863715,0.6986278166123537,24.667319334081274,0.6464654683688854,86.29425798534884,0.2707439397788144,0.31538898090455364,3.705982873332779,605.4832925382618,1.8776213831603273e-16,1544.7152996909508,1.4719455131228545e-16,-0.001284884443279248,0.0,-0.0017459601381379919,0.0,12668548430239.146,0.7261235507510426,418539382994.1792,3.6288224857299287,24867675354.557457,1.2977939027459082,4.76271457177415,4.1340608130685235,25.05954835656476,3.6173807371891833,0.2445531189441681,0.3411562740802765,1.1695805788040161,0.9250274896621704,16.585519790649414,12.282052993774414,19.03510284423828,11.009504318237305,0.8951504826545715,1.2768508195877075,15.435111999511719,0.19164787232875824,9.056339263916016,0.6533817648887634,10.705410957336426,0.7073314785957336,13.521769523620605,0.6808779835700989
226,4.166195392608643,2.11393662678001,3.7063043996458394,10.18607841437433,2.6954458915311275,243.27500983351996,0.45864600034522784,768.429189478418,0.40089325887446275,1104.239020800054,0.32178429588797686,105.44151137797482,0.6992595666327843,28.18364089192063,0.6933274482741194,84.75874352710511,0.29061682829170954,0.15070120917596444,5.8475139552664706,588.5306557908477,0.0,1510.43223729396,1.5049535408738785e-16,-0.0019846091704502286,0.0,-0.0016969878926421955,1.277796002182916e-16,10055320857203.922,0.7022530546964172,384253911481.2446,3.181835304963327,22424244089.880974,1.2879478135696627,2.8298257771023465,5.046685156800986,10.88914596666666,5.159905537894616,0.2445531189441681,0.33395862579345703,1.234122633934021,0.9895695447921753,15.983275413513184,11.409485816955566,18.349184036254883,11.178495407104492,0.9483107328414917,1.2593209743499756,15.803638458251953,0.1769849807024002,8.853853225708008,0.6820808053016663,10.330050468444824,0.7496647238731384,13.066644668579102,0.7312095165252686
227,4.12689733505249,2.4134453897295645,3.4823984847011302,7.827488030970899,2.817855411271519,227.7724239405973,0.5387643770563147,784.1562002587348,0.39564436621230215,1154.5150735103175,0.2996083489664437,93.48638043447404,0.7969235508108883,25.99555855282157,0.5637621551130866,80.16894727903768,0.32549983417973494,0.26612954614923506,3.810123894015706,502.9968333233354,1.130094964718556e-16,1681.1836498316259,2.7049237061757534e-16,-0.000726999425444847,2.9826768345025503e-16,-0.0017399182232169937,1.2462679659517403e-16,5965705565903.462,0.7962474146630255,338588696668.80927,2.754920413282077,18189688744.569447,1.4157486430124508,2.4362815384513574,4.730678733510197,10.533842931492444,4.7782905527926784,0.2445531189441681,0.2445531040430069,1.0284394025802612,0.7838863134384155,17.199604034423828,13.371184349060059,15.984920501708984,10.710043907165527,0.7829313278198242,1.4333065748214722,15.820871353149414,0.1623440384864807,9.650344848632812,0.6065870523452759,11.362829208374023,0.6399637460708618,14.15445327758789,0.6460436582565308
228,4.087499141693115,2.3473103461341576,3.393487153069049,7.237733635450519,2.5067605269855786,227.60079140174483,0.524389640820231,822.3501462404405,0.40457952796681856,1157.4497854218664,0.30372661345040314,93.92784606476161,0.8027688013220249,26.38912605101113,0.6309435986635398,79.76745485201748,0.34086612877244526,0.23635949265931408,4.176931041345329,574.2177686232288,1.9798557957235783e-16,1912.9610434531892,1.1885954302173742e-16,-0.0006864033544799974,1.5795409002726536e-16,-0.0017553963198863945,0.0,6711389633094.405,0.865068941300187,307482550405.4004,3.5760759080574513,17358813169.198265,1.4589878960681266,2.233577931754329,5.059902908328332,8.484064170661616,4.996120433586783,0.2445531189441681,0.2445531040430069,1.1287474632263184,0.8841943740844727,16.70787239074707,12.285762786865234,17.248008728027344,11.294014930725098,0.8030732274055481,1.408051609992981,15.723640441894531,0.163075789809227,9.480130195617676,0.6197931170463562,11.12191104888916,0.6746989488601685,13.8357572555542,0.6817052364349365
