segment_id,time_to_failure,f0_semitone_mean,f0_semitone_cv,jitter_local_mean,jitter_local_cv,formant1_hz_mean,formant1_hz_cv,formant2_hz_mean,formant2_hz_cv,formant3_hz_mean,formant3_hz_cv,formant1_bandwidth_hz_mean,formant1_bandwidth_hz_cv,shimmer_local_mean,shimmer_local_cv,loudness_db_mean,loudness_db_cv,hnr_db_mean,hnr_db_cv,alpha_ratio_mean,alpha_ratio_cv,hammarberg_index_mean,hammarberg_index_cv,spectral_slope_0_500_mean,spectral_slope_0_500_cv,spectral_slope_500_1500_mean,spectral_slope_500_1500_cv,formant1_relative_energy_mean,formant1_relative_energy_cv,formant2_relative_energy_mean,formant2_relative_energy_cv,formant3_relative_energy_mean,formant3_relative_energy_cv,h1_h2_ratio_mean,h1_h2_ratio_cv,h1_a3_ratio_mean,h1_a3_ratio_cv
347,13.631599426269531,0.36778901602487907,9.104705846194932,30.640095437892832,2.8133097786778705,413.1093615349746,0.2140674314601157,804.8134659121483,0.10714855524474687,1183.7302686211156,0.07393711289257607,272.01321089740446,0.38212975926799986,26.60359969939513,0.6933370382971803,102.97443655850688,0.019831446254199414,0.04904427183574805,10.102958426874867,5.508698765551908,3.723493126245818e-18,21.425449922016604,1.658174596907654e-16,-1.877942148690215e-05,0.0,-0.00044715882096568743,0.0,2183513950222.4875,0.937086471068736,619632068175.011,0.13457961334390445,455960771227.6541,0.20599130699056092,0.07005661024901211,11.86879441482384,0.0870336180781769,10.200226646041322
348,13.593297004699707,0.8641267318421054,5.577993394225373,30.860105416701813,4.410181905258696,405.10195038159094,0.2295404553968705,799.3438165433596,0.11478019654462457,1177.006184517226,0.07795420235229905,265.3631427383427,0.39752334905577463,24.292850833258022,0.6651916772316884,103.39673508753006,0.028175912623589795,0.09859486012602432,7.360392174897516,8.774643447053448,2.0244205364227724e-16,25.01432193818596,2.8405436594122155e-16,-0.0009221781565513493,0.0,-0.0004615981809455498,1.1744003954528118e-16,3844630701966.958,1.254113611334082,679297941837.1105,0.20724155240910114,459623446456.1136,0.220834233135463,0.25373271849472734,8.462246928641251,0.5160453627317557,6.0607012645890475
349,13.553897857666016,0.3208972080777409,9.064043514632333,66.81083898929023,3.3350226878077787,418.0433892452318,0.2092767039622053,808.6577636578903,0.1060253374604968,1187.6715849736524,0.07510449989166745,276.7884564921826,0.392156215937752,20.847026639748574,0.7340733286770001,102.81741484537392,0.018243417646226584,0.05715903777766792,9.456535757147652,4.95921699258189,1.7909650273998552e-16,20.978119404288698,3.387065933159095e-16,-0.00015791593920811404,1.7164229556597476e-16,-0.0004507831222368534,1.2025762711628717e-16,1850656923997.2913,0.9761250702327,619308705380.819,0.14761665411643615,401480584522.2178,0.14333749997573753,0.03133594905121302,14.515495775504169,0.06701761454176351,10.505716456585537
350,13.514599800109863,0.7943979451157452,6.468330670226169,32.69485242620927,3.2627727915339637,405.1726997772114,0.2215115174461696,796.6849138964975,0.11139427446731696,1175.0199675405865,0.07751256356793869,278.6421927531067,0.3949539354584382,22.48058899863116,0.5396127052118584,103.06465916192647,0.020793232078500652,0.11230690129890773,6.124437770073461,4.869956639506524,0.0,20.48348388809419,0.0,-8.515227182749605e-05,1.591563779240548e-16,-0.00043860430657680533,2.471936905835298e-16,2022710711288.855,0.8650307764172303,637064296153.7963,0.18703984141747335,440589440193.71173,0.2023396546858856,0.15865192212581145,7.483571300546138,0.1995869166924063,6.816171507540409
351,13.476297378540039,0.7309275691680333,6.961880481083172,36.554306847696324,3.4693648224760683,411.894003723711,0.20765222164825484,800.6812934894102,0.11135745780146326,1179.2076449859546,0.07821348481659575,270.57814621673754,0.38151565472070714,21.590581982533532,0.6232145778585677,102.9389402076778,0.019237618094015883,-0.884128489518595,1.3662996044751912,4.071248888451208,2.1815871346495045e-16,18.353675824976758,0.0,2.1100690357825022e-05,4.817091381696059e-16,-0.00045908769212379285,2.3616450431721653e-16,1776644612175.823,0.709759910246276,682061110124.6147,0.1711999935532151,443051003394.3539,0.17749652223259543,0.1268857439106247,7.018778331722059,0.15919340206757035,6.819418507313464
352,13.436899185180664,0.35302729852354725,9.059898815173746,38.66179043600728,3.151055586917819,408.9604721622222,0.21738904624684569,803.2183971211771,0.10850299513511226,1179.613362807337,0.07453886111211333,273.75337146464557,0.3960738781855114,23.180675744977602,0.7061121602907873,102.98267819925826,0.0207338866650255,0.05148606188618023,9.419564774402566,5.169606590816852,0.0,20.504384247946824,1.7326605060848128e-16,-0.0002535442070466081,2.1380929683126215e-16,-0.00046032630754926963,1.1773311622326383e-16,2212330109424.638,1.0053957076311901,601633629528.2778,0.15449289844669062,405345751287.46173,0.14853054299658344,0.06184115312994721,12.790675007507339,0.11905090024429948,10.243632465698857
353,13.398595809936523,0.9136644300845588,6.0223145835030705,27.656126434879464,3.6391247011772503,408.5547121283634,0.2178184158703171,800.6792289832368,0.10590142438790523,1179.3644166009674,0.07434540187075415,270.61274069428487,0.3923369872173596,25.676701823061737,0.5771800793583108,103.14504215459296,0.022923463494307978,0.13979714302778515,5.872294617198973,5.469455193121968,1.623455187365014e-16,20.646314531860547,1.7207495668624533e-16,-0.0001056978554599313,1.2821950925207176e-16,-0.0004410409741750211,1.228812147639989e-16,2510163321221.4604,1.1754047577127449,622544821486.8978,0.18053840360761178,446737954112.7798,0.18059713579793704,0.2942377611818793,6.799283816204347,0.41755403505611255,6.4354893464253
354,13.359197616577148,0.4026737639218889,8.582661556689535,43.48118871843607,2.3611746365221586,411.30558570548976,0.21232978132558575,803.1556194880425,0.10519771798986419,1180.3112304894635,0.07415272488254053,277.40618056802384,0.3928804729866645,21.418062011410242,0.5320402555819728,102.98120912588975,0.018747061973445212,-0.43223895094993275,2.19709020357075,4.241201762690949,0.0,19.81907427895163,1.792572967231661e-16,-1.527298392010063e-05,4.4367646908317805e-16,-0.0004754404712587756,0.0,1738862040382.902,0.7413896626723561,591165900075.0729,0.16223488637947078,414802316358.98706,0.1539742186594851,0.033901345376447525,11.321709245209753,0.08327218664330494,8.747971347466088
355,13.319899559020996,0.597840706968553,7.1309117986822,31.492803885264294,2.852683671098469,412.15575256544065,0.21865743628538306,805.8152595065984,0.11146671289488626,1184.5924063091422,0.07662757112666709,275.8243354480128,0.4036695179061859,21.305972978917744,0.6510121263142791,103.07197227728558,0.02231236110258871,0.0274313531649863,11.497816828965473,6.944732052357908,1.2789239570424703e-16,23.677808773858022,1.500440227696639e-16,-0.0005652001908447809,1.9182622193828227e-16,-0.0004381138712334105,0.0,2184632850914.6587,0.8786053654118131,676989740756.7434,0.17287974537589368,433174612332.00287,0.17853478869332615,0.07904383186294923,9.200265822703296,0.14799326642079844,6.5204796593211825
356,13.281597137451172,0.4562034294764172,8.443086002310576,45.828031754714566,4.377036481477674,413.4899129212844,0.20871294554433256,803.8438610698084,0.1048900078238598,1183.4915568769386,0.0744850858612383,281.53094149293827,0.38416512221376614,22.87570786912046,0.6782777555397559,102.82921436840758,0.01821674488466153,0.05317246917309443,8.768225796930338,4.566083161379007,1.9451647907172274e-16,19.850048213824824,1.7897758436305294e-16,-0.00024085814477552058,1.1253534455892898e-16,-0.0004514225709360911,1.2008727988913489e-16,1780021216681.6052,0.9460134181995766,638907891068.6094,0.17726918667302477,412148165184.3344,0.15420877467630018,0.09037989679738863,10.128097525980506,0.12252226086214647,8.829935880333956
357,13.24219799041748,0.9497270127894146,5.833987825370655,18.626745158351248,3.3926964332402427,406.4556033049977,0.22433169283745882,802.0745450426252,0.1100301677012991,1178.9314509744238,0.07784774345882452,268.333170742942,0.3984267051570566,25.793344521427667,0.5641839166944316,103.13748103485601,0.023315773002410303,0.12047001459978904,6.263271120908815,6.035255111737821,2.943300335300586e-16,22.24828230765514,3.1936970501116766e-16,-0.000176051588874104,0.0,-0.0004412740337395514,2.4578004370780907e-16,2736968029585.31,1.0562120363718113,597819869393.0266,0.1912821066528838,427070719734.32666,0.20888811361555681,0.22740111384401254,6.866442146702136,0.382153798437025,6.314370690080982
358,13.203895568847656,0.5314987234836174,6.832033754671991,36.58662483287383,2.8265404296786416,403.53754436457706,0.22265295481515557,797.1473372472261,0.11178494803648197,1176.2884096834812,0.07830872103654177,275.23075930933175,0.39629522124225375,20.673625007630235,0.6909286534618985,103.08183433401628,0.018752934177804048,-0.01973856008059645,36.0685703638813,4.085947527292227,4.347478345071771e-16,19.403657112201902,1.8309505565146237e-16,-2.465702853425164e-05,1.3752026958165066e-16,-0.0004481020036019545,3.6300675248552835e-16,1946960336285.0112,0.9131471405469126,654350267338.305,0.17432236455624334,407709288205.61536,0.2035812973355052,0.02751411965334761,13.6035100134933,0.07515899938800835,7.222610909268664
359,13.164497375488281,0.9280384920889762,5.880799388249794,25.86930222440647,2.877686439303594,403.7457561183052,0.22243457371256417,799.3047421030725,0.11052352344934291,1179.8122410498488,0.07570950310418578,268.60104911892887,0.3775201652246819,22.46212481378251,0.6530137446540075,103.26743524148583,0.02516397068828695,0.10055947596716308,7.488707376205028,7.669855386828631,1.1577031061867094e-16,24.332154625593482,1.45970063760727e-16,-0.00016634053198602146,1.6294918615755902e-16,-0.0004369597167234661,2.4820675029928617e-16,3185690600985.804,1.150671934702539,576151922055.7764,0.1856280038847917,444989891752.51373,0.24329581180773283,0.3147433090576419,7.33925428800488,0.3549427089677277,6.15465915141153
360,13.125099182128906,0.35089557661927806,9.199592736927686,22.238771409707287,2.8861396402999806,431.9036368524532,0.2018472169194538,819.6063451103292,0.0990026783168132,1199.1762537017084,0.07248567233401593,271.48127694375955,0.36400291687229136,23.591437398900787,0.6409990951637273,102.79511820398172,0.017389305444080166,0.045872286270008694,12.09910785332277,3.8991414135961424,3.416823059827034e-16,21.26359584128314,0.0,-0.00012101625972037484,1.119893077788376e-16,-0.0004646291320266807,2.333478677405113e-16,1307780356784.917,0.5411976903157536,649183719040.1371,0.20477691312089316,457564348587.24493,0.16213809312014005,0.02292011204845476,11.02873438735346,0.05100392270429729,8.990474566026622
361,13.086795806884766,0.8007201666873227,6.158030531158695,29.867676313721844,3.65312245044236,410.1244948663964,0.22309978118352333,805.5967751672558,0.11489223041222672,1182.6896523647206,0.07855273352455946,269.1825349021243,0.39154583776390395,22.193723836754682,0.6719736936085433,103.20969889644148,0.023289044731663492,0.09851070452779431,6.387352980223486,5.594708973626808,4.762598504517158e-16,23.051119645110436,0.0,-0.0002407350914755479,1.1268290602185532e-16,-0.00043510381428395466,3.7377361570701126e-16,2163774496752.4102,0.9111188374646635,621117270065.8125,0.18889146896546893,429844835193.74493,0.21158468987397705,0.12275373280018344,7.548980544281597,0.21670191497090488,6.106541009807915
362,13.047497749328613,0.31585847824766267,9.836266316556088,72.14663698274624,2.327209345295279,405.5222742402062,0.21383102360280243,798.6350390396932,0.10658552117460732,1179.0915647011313,0.0746943648004358,276.2001125127193,0.3674994720218002,22.334210134745256,0.659522428763573,103.00310526334268,0.016094626993610413,-1.8274375622256513,0.6893834922329692,3.61318306902024,3.6872408734923276e-16,19.890762732669796,0.0,0.00010465396730925562,2.589451069636512e-16,-0.00044682728533023184,2.4264457612166964e-16,1613470773902.8167,0.6274086466204863,596993671507.3282,0.11785472916374506,411333149181.9648,0.13165797828681627,0.02169068906949612,12.357620456416647,0.0472765904977852,10.24429490282494
363,13.008099555969238,0.9233239975075281,6.0501995393930965,23.656714051622124,3.2061565499672735,414.1675462483971,0.2200374105716102,805.2097043433848,0.11343560437735405,1186.0807058272278,0.07791679638470767,268.4389332672235,0.4065022999162591,24.71234947450063,0.5493359300987911,103.15339438289277,0.023562561837228633,0.042975342885033206,20.117584834211556,5.463202582713393,1.6257468147172318e-16,22.281475941802412,1.5944696339147054e-16,-0.00013441337642710336,4.0330888238400204e-16,-0.00045509892178800446,1.19085429722397e-16,2155911112843.989,0.9946192323260352,638839109670.4685,0.1827644590834331,422082007984.1113,0.20010579128197534,0.22515017277915825,6.389615580521243,0.3440043906000534,6.133369029966437
364,12.969797134399414,0.270606809209522,10.033361535132816,47.00911593428948,1.9824491673144846,413.50546262772355,0.2160348282102937,807.1643732855432,0.10794481321274475,1188.0805786631227,0.0760963862116112,270.4743252815338,0.3718302167134272,26.965747049381402,0.6055672149789076,103.05282256339363,0.01682272867156457,-0.21715937492542664,3.32995947639003,3.787834996833077,3.517227204099615e-16,21.551202699969444,1.648059373567483e-16,8.63438221235104e-05,3.1392001935431146e-16,-0.00045911700712609777,1.1804322171937983e-16,1563805312952.506,0.5616584239184047,586860330948.5017,0.14621726000878718,411307282379.2744,0.1333599866961115,0.01362889837246882,14.219975933032698,0.03660886694435638,9.870056117310389
365,12.930398941040039,0.8849680838969308,5.861246760802148,17.21546775158217,2.679040919254802,403.0223866248813,0.22829418380320482,799.5568737375187,0.11449738649750286,1178.506380050391,0.07713984401226212,266.2701244600727,0.38299086981516284,25.1406101989868,0.6398164795810399,103.35654158389643,0.02494782260402702,0.09682721568022801,6.321981585404907,7.030289947504969,0.0,24.220068452184698,2.9336941683829463e-16,-0.00035998751928052936,1.5058885578205457e-16,-0.00045775333437959615,1.1839487906904424e-16,3458908818109.656,1.2013732922015432,628117612821.0168,0.3417847877211386,472506795498.0081,0.2757638950862516,0.26184369105958466,7.997581681378602,0.33529593333931135,6.827092700583125
366,12.892095565795898,0.91341424564362,6.015909012470279,25.719791864695765,3.2406689092602012,404.0361925060799,0.2294544924085376,796.9807602924292,0.11261689311397532,1175.5692301023184,0.07770141181792324,269.84770836711203,0.379432251252106,21.853532216978632,0.5649576613799998,103.31945241304841,0.023900671394492777,0.11199842861878008,6.271959259476001,5.759005107340213,1.5422428060848324e-16,22.285451519917558,0.0,7.02735812182616e-06,1.2053362480894693e-16,-0.0004535562252708471,2.3899689828208395e-16,2746249998635.946,0.9311525885927892,601134773294.3339,0.18840619863008154,425566789763.9872,0.19814728946386795,0.22307963251181584,6.780868069030995,0.30134688902804724,5.909282864287582
367,12.852797508239746,0.9986846347172803,5.365528687204892,22.90532236522611,3.232957832487289,391.6171083194235,0.23599278445683822,789.2535451254425,0.11298445038696277,1170.4845737871176,0.0791699318630245,266.54759208380517,0.4044731584667285,23.905740406670958,0.5583917458954996,103.55824990027159,0.024889347964068956,0.10598657713223494,6.297128634664228,6.3540396662933585,1.397816926469151e-16,22.85229444216168,4.663926006807267e-16,-0.0006096406947302564,1.778428149330195e-16,-0.0004441327823330184,2.441980317911001e-16,3853750000806.248,1.1059129188798185,601722376387.4681,0.19389951921571047,428780463480.21027,0.20405772343059062,0.20735918331243933,8.457869279750158,0.4284498930287641,6.154835745384923
368,12.813399314880371,0.7826653621437307,6.139382816579517,30.598281572867386,2.681460909021654,400.1615240962492,0.23330224803934504,796.5029457606134,0.11406807149822314,1177.150112733279,0.08038155865666943,264.5382795252105,0.39805117680525925,23.003311333856928,0.6388506004022965,103.50618208286511,0.02924733094319938,0.04403201910638022,9.414615349047956,12.706934470533309,1.3979428661724238e-16,29.664258501690185,1.1985988841019455e-16,-0.0007469151022474469,2.9031470088720126e-16,-0.00044663719573777733,2.4274784608894157e-16,4588356442811.097,1.1207259891671915,580004899931.2767,0.20422007974417317,463847943801.59534,0.21729160435669512,0.25105474182816073,8.42262475438222,0.5262924117440658,5.814467634136402
369,12.77509593963623,0.8373480203000419,5.793692438841045,24.584787299020906,3.043209481973775,397.6204991607559,0.23334801500164218,796.1493137516899,0.1156975861721396,1177.4061707094413,0.07854234521070998,268.2278160477446,0.4010541118806775,23.91887055518232,0.711956973760332,103.48751224587284,0.027199299135926613,0.15384897918256005,5.615210259444544,7.428473828931588,1.1956405045689835e-16,24.21350715465077,1.4684178921601712e-16,-0.0003352350061854664,1.617077799872841e-16,-0.000440700623570259,0.0,3734588969102.7407,1.1130659311808502,587144324294.5748,0.19418637341906386,409797990661.036,0.1966107329118325,0.199849647293618,8.597387038943952,0.3976228691524012,6.6168887476306315
370,12.735697746276855,0.9555622891658595,5.703649242850834,27.51639470744987,3.5245544313229082,396.2011522018434,0.22868109740091747,790.9097861004288,0.11285100835709827,1171.470202496147,0.07840255178970579,270.0040701505402,0.39786741787661417,21.19989118347397,0.6790258454559756,103.31229763692673,0.024995987031433783,0.07035183302624588,9.962313936893194,9.77767334665975,0.0,25.650569426590035,2.769531549903259e-16,-0.00024910963852522837,2.1761546018535584e-16,-0.0004628212467322765,1.1712968885292682e-16,4963858848070.521,1.3811400462730057,650319726785.7042,0.1967766005015701,431492136439.15686,0.2349588474166949,0.6047662105011662,7.566323926752166,0.752877088386242,6.823085572869738
371,12.696399688720703,0.6670506332330128,6.653428530242383,31.62688034226713,2.655820114349456,397.35939592566274,0.2325818293378607,792.5058950519569,0.10950324693230476,1171.8883430434912,0.07780441962856127,278.018633499773,0.40416390047660183,22.812021653053076,0.6009793281106032,103.27992772204776,0.021226312191303026,-0.4942807770380251,2.1795437714820673,4.952877495317187,3.586514790805442e-16,22.039288068377235,0.0,-0.00013027141129880486,0.0,-0.0004550230732660146,1.191370543809391e-16,2573643972495.1113,0.9691451008794962,637821202803.6411,0.1815539581568887,417628505374.2792,0.1937908389584504,0.11807426906625378,9.602355898841843,0.1910465181811126,7.750387565014848
372,12.658097267150879,0.5751656299471056,6.951392003657053,35.59149878930632,2.209098262056354,388.0872146132766,0.22589462119224682,782.4606682494925,0.1168032503267637,1162.430411454519,0.07757166320198608,268.2846204046811,0.3908926484749111,29.651283815736388,0.5930355572655628,103.52095084171955,0.027324588064803774,0.09692534216121572,6.475818574672656,8.136063008155332,4.36662508050807e-16,22.578337293903452,1.573085792766852e-16,-0.0005072421062427696,4.2748902709058533e-16,-0.00046777587301839117,2.317781303019187e-16,4720314100733.6,1.0999097737790298,648723779793.1329,0.2150453708653031,463262190314.36475,0.18986932114613045,0.1544127601992573,11.050728047789917,0.3342762649480587,7.141636738703098
373,12.618699073791504,0.9302019735188698,5.723924624893839,16.562535413568664,2.565161081751364,392.81168956554706,0.23442577964539804,791.6457186907606,0.10818330957174117,1170.7992161823795,0.07715434100802862,268.4355615329774,0.4026906998605929,21.376888648785243,0.5452690473317103,103.35149157640659,0.022519307152800847,0.1142988903528784,6.351340899165403,5.133530166488723,1.7301513595811386e-16,21.536021152503682,3.298662310780014e-16,-0.0003202997848789612,1.6924803319727736e-16,-0.0004378304150403649,6.190765506694804e-16,2570929476946.253,1.0008228738170784,619039535592.5845,0.19005707368210625,424381651074.0061,0.18361206121357265,0.21498035837965698,7.5407261307874816,0.31458084437566697,6.159929536694843
374,12.580395698547363,0.7772549340375959,6.382321899062209,28.168127269053883,2.561979097396659,401.854656460926,0.22931599314583195,799.5754694694996,0.10918247570225573,1181.8377443741003,0.07474844222210558,267.57066607758463,0.37214258727521404,23.511519935753842,0.586333113778571,103.24235777797466,0.023795806924942518,0.11346187011430148,6.434804239848722,6.0618900961591144,1.4663556487260435e-16,22.26933758053417,4.785307105353757e-16,-0.00033614599252832194,1.612695371333566e-16,-0.00045427587119156124,1.1933301340016724e-16,3333867267601.4272,1.2452464182758352,605652063773.8453,0.16987062178232742,438969585025.0295,0.18909741010108347,0.28222075475510366,7.895620040750457,0.4548596001462915,7.055045815114799
375,12.540997505187988,0.8465632246687299,5.897657673674118,26.2748732370392,2.508458875389692,400.0677884695634,0.22646548077218814,796.1335791404192,0.11280512223742024,1176.976733871778,0.07730031232139262,263.3099380288835,0.3757667220926867,23.830986760763746,0.6626948017092349,103.40079469004215,0.023570788225789004,0.12399678953777901,5.592245827452832,5.9096563015823715,1.5029273689948878e-16,22.231066519065358,1.597658915323633e-16,-0.0003398516631253669,3.683750789294051e-18,-0.0004590827895536839,4.723340526616369e-16,2710563504877.754,0.9664747685615597,624760151067.0997,0.1889964856941615,451215125296.9036,0.199483152326972,0.12650064499422772,8.364399865669222,0.2919739841458979,6.051913513181027
376,12.501599311828613,1.0673203198497976,5.201930553019783,15.55232476378099,3.1431778520379274,391.27267023814153,0.24151281284619172,787.5734301965311,0.11699712368160933,1169.1694557867163,0.07749134362460251,263.26154228508926,0.4151618771641096,23.43595161469595,0.6258468092300614,103.63157676784581,0.026944596298974326,0.14743095270115597,5.100896490580148,7.42720326536582,1.1958450414866608e-16,24.324904210242963,1.4616932025929803e-16,-0.00041604053118357066,1.3026531456717894e-16,-0.0004666409146102249,2.323418582768541e-16,3671718733115.781,1.0740156350330103,651769977375.0299,0.21835452180896855,442035496618.57,0.2312337233276431,0.2736425553481936,7.42008926464271,0.4325219565132229,5.82221629579161
377,12.463296890258789,0.7174431673311503,6.7749093055180865,29.868311571880167,2.526144422226611,393.4307860472716,0.22700032427403966,792.2769441408913,0.10786272858192104,1169.5420816096862,0.07920460668227045,269.28589457553915,0.3916363082181434,21.584046605314853,0.7130754439511966,103.38195295207727,0.023442254418786498,0.13458840113376536,5.93062387113364,5.476885098297741,3.243370652330019e-16,21.963706205414546,1.6171069349207373e-16,-0.00024749345466515985,2.1903653451206395e-16,-0.00044329995454349413,1.222876476044313e-16,2927815700773.365,0.9554043292696579,591731308688.6102,0.17019815683650416,425630448040.73254,0.17601096665979213,0.1742691009846684,7.822313427848595,0.2805222058658003,6.827809356955994
378,12.42399787902832,0.9428174935493308,5.965152872596408,21.491923801309387,2.9345432720962883,404.2604386736657,0.21893657966464045,798.6635364809972,0.10581529363926687,1177.3534503954834,0.07644817382187517,264.5996557314155,0.390524163917339,22.49697486045264,0.7397093116751843,103.21665364880829,0.022042479098541595,0.12519519963075498,5.7473624698137336,5.185382302352912,1.7128504089218388e-16,21.072673876844465,0.0,-0.00010815411098863089,1.2530755449040158e-16,-0.0004431352914401364,3.66999264139619e-16,2402974984418.7217,0.9434604326070539,610243551284.4991,0.19960855540116085,434090746950.982,0.20126585441116923,0.21999013744824988,6.762971911608519,0.31267257211124205,6.0663719130830716
379,12.384599685668945,0.8321684487115206,6.167260589721719,24.842361232302032,2.9068433339740247,400.7241544962835,0.2335335747851119,798.3617136947836,0.10902433642903278,1177.0309437170145,0.07750870742503636,270.043730599106,0.38569960485332266,20.197373725688504,0.70751412588419,103.3126166575099,0.020059028210369402,-1.640380204379547,0.8634784720606812,4.432391667964005,2.0038355953956234e-16,22.333158361141166,3.1815595639012577e-16,-0.0001278639690152933,4.239670412373275e-16,-0.0004467461844346102,1.2134431252699352e-16,2038818847866.5989,0.8082317411298137,605315547746.5114,0.16770526967270785,424081015290.6489,0.20201221004931205,0.10684203053693608,7.616407610799481,0.16926696765020766,6.340108064032203
380,12.346297264099121,1.197399242447398,4.954591381478483,20.36209543186144,3.0387624839652556,386.5406250467827,0.24265673725236497,787.478290166368,0.12007115731583572,1168.7295085029812,0.07981266453475805,262.48627770996245,0.430441250099389,21.716518658197423,0.7119118187891886,103.84930988401136,0.03014423845150886,0.12099948465010815,5.593285732868859,10.014095854476812,1.7738564371801258e-16,27.79040241591848,3.8351877302418865e-16,-0.0006366429566145806,1.7029987706938117e-16,-0.0004483611390422496,1.2090724173837674e-16,4957346473584.644,1.1719251854311608,668033409217.5967,0.24408534613065339,424283597541.24146,0.2279318072185177,0.38693998474629687,7.003661380576099,0.6772330143618139,5.826193093186682
381,12.306899070739746,1.0035108236260566,5.510766136416344,27.11801270575745,3.2014421898253738,398.7514448318594,0.23405985804399118,794.5168299337971,0.11538763377923805,1176.897514151289,0.0772275867595675,264.41403673254933,0.40131473840108206,23.335029997539287,0.6031329343552843,103.65013112383109,0.02670805880308005,0.17729795964938286,4.892281071269954,7.378030421464157,1.204777735613537e-16,26.444825162852514,0.0,-0.00038040983810895757,1.4250448646059537e-16,-0.0004566621928299213,3.561282900715092e-16,3515888398932.971,1.1647488862339883,618409092244.8036,0.19669386282747592,428040843388.47095,0.21115864702193377,0.31284652625519016,7.509226687253488,0.4564324766458685,6.015990552311537
382,12.268595695495605,1.3524834429762995,4.716644089772965,15.596401795054563,3.1032412880414575,383.1703494728939,0.24485263922728137,784.2508268938444,0.12228958431147033,1166.3221079113332,0.07982928545263307,256.2115622927551,0.39260998131793823,23.185987145613105,0.623892462823806,103.99645535987489,0.03408323160840938,0.1482815293433301,5.233690495242755,13.091499739507098,2.713213257207755e-16,30.632872125095634,2.3195433090911384e-16,-0.000700128305948027,3.0965333101190004e-16,-0.00045970621033468873,3.5377013017601563e-16,6179384502648.164,1.112362036234419,610179605085.9888,0.2578424976273461,420113565927.1086,0.22129508406610085,0.5057257974197855,6.012320749783882,1.4354371787006441,4.311082706962204
383,12.229297637939453,1.252208387104452,5.000641595390247,17.79053060207634,2.938105221016335,380.6742857819136,0.2439877233210539,775.8872604991329,0.12126142069566781,1159.3061574920803,0.08088191701469082,263.2662376186977,0.43920163643427396,23.45902397633786,0.6057181554491085,103.89392146538916,0.029631659166891026,0.18729019074865555,4.840297782621949,9.283657047589212,0.0,25.655671143419436,0.0,-0.0005484751363814432,1.976757195665263e-16,-0.0004459792731501527,2.430573292579157e-16,6214332575639.267,1.0901900560192497,669853934332.9143,0.23197340838219177,419564019680.06976,0.22497014320198402,0.46949530805129885,6.273902805620931,0.8403985898380063,5.411812942252712
384,12.189899444580078,0.9791434609359715,5.456034403249325,24.939410349290153,3.3620548799674093,392.44973204637745,0.23348226861146626,787.0727728419182,0.11826555385145268,1168.0667400894195,0.07862031517118755,265.86695097507555,0.37966654592989757,23.48978861522128,0.6562613453645264,103.54153005205698,0.027080221146705014,0.07444962923084592,7.612320267795454,9.167136317407138,1.9377445451827652e-16,25.931445535087462,1.3700407383743324e-16,-0.0003924590461250922,1.3812933899603966e-16,-0.00045437704494276295,2.3869240866534137e-16,3834371754663.556,0.9994874039557747,650820259747.2922,0.2237577067963929,424722396501.2316,0.20793302361249275,0.243895159575182,7.414378519465089,0.49773453144937996,5.599787153246761
385,12.151597023010254,1.3466796568424246,4.857255643822757,18.747569350077285,3.1568062525638387,383.8610855973959,0.24034452116289626,783.0322633028342,0.11716272079305068,1163.8881228606288,0.08003965016983056,264.38338358174036,0.4230797910638408,22.008547127295284,0.686382969839947,103.75217376433747,0.028076061088599554,0.19727921503884488,4.949551032883156,7.8072360921714745,2.275269786168566e-16,25.065327163526504,1.4185151825816068e-16,-0.00022499238538791164,2.4094197023961957e-16,-0.00043220042551611636,2.5085634082631776e-16,4223708222811.9473,1.0602038341363833,588881832753.2748,0.23754523716894357,434474448807.497,0.21811014640205645,0.489146713460964,6.135332005936478,0.7715595401790296,5.278128949571978
386,12.112197875976562,1.14651857677953,5.152995503872479,18.193202835347208,2.7848891501181523,378.8870518147461,0.23831536169381237,780.3301492260738,0.11525033045142344,1161.4996387357066,0.07964823142481646,259.7890576185623,0.41413923690725657,24.656154357927054,0.7059045151359532,103.93169587384769,0.027746805745287668,0.1405718854147596,5.078531124785475,7.615906864585568,0.0,24.037566271109593,0.0,-0.00046983581052376794,0.0,-0.00045276762504029103,2.3941316702274463e-16,3873177597646.2188,0.8747993299725692,597378280028.3226,0.23371128149037917,457819161394.39886,0.2409464669982249,0.24736139038060312,6.3727865822312175,0.48651232254742405,4.752661249142287
387,12.073895454406738,1.3614876216119622,4.50915613942136,20.391001739273097,3.6869943526887083,383.90360140341267,0.23851094761190533,780.504578268003,0.12071615247908106,1163.0998876661815,0.08223082349283545,265.114906303992,0.4136916634258224,22.547079203791494,0.6175943570200075,103.69826329272402,0.02839511773749877,0.11199050574865999,6.054108029797963,8.32240278515553,0.0,24.78178558584697,1.4335987479568372e-16,-0.00038461218596004873,1.409474546131678e-16,-0.00045285858050064115,1.1970648444895363e-16,5210846121493.574,1.2580476594403442,651356337009.2731,0.240457965023226,384878888257.61786,0.24894780871740582,0.4601258733779268,7.022941631897313,0.842005575846108,5.200837145082311
